0.08207 0.472642746 3.816613832 7.007591948 10.17281388 12.41181702
0.086149 0.5072520311 3.827390782 7.012993421 10.17675223 12.19286491
0.090718 1.096035084 3.980515139 7.158419327 10.19089767 12.04676103
0.091102 0.8633563533 4.272770883 6.979446536 10.21916577 12.0518147
0.095529 0.9629960958 3.53398431 6.981982812 10.0061324 11.86338466
0.1006 0.5637191446 3.842942935 7.0226557 10.18391595 11.6180212
0.10113 0.5537590624 3.842878702 7.022756962 10.18415793 11.59978957
0.10593 0.5561257718 3.842998492 7.023800506 10.18566132 11.43839687
0.11155 0.5270402719 3.838191295 7.022630458 10.18659385 11.25282317
0.11226 0.5256227039 3.838737086 7.023125336 10.18716081 11.22922593
0.11747 0.4759911003 3.830910873 7.021060438 10.18725332 11.05101184
0.12369 0.4053072324 3.813576296 7.014927837 10.18730849 10.81069618
0.12461 0.3896805634 3.809438914 7.013365574 10.18703036 10.76980763
0.13026 0.2561860371 3.775453064 7.000464072 10.18358694 10.41427521
0.13716 0.354045653 3.806867241 7.01595139 9.637747336 9.637747336
0.13833 0.3732287931 3.811242411 7.017820332 9.585159789 9.585159789
0.14444 0.4361816788 3.824585632 7.024709949 9.363821424 9.363821424
0.1521 0.4978850653 3.8389978 7.031348495 9.152632274 9.152632274
0.15355 0.5098789958 3.844229973 7.033413506 9.117536302 9.117536302
0.16016 0.5422787857 3.852929752 7.037249607 8.970915004 8.970915004
0.16866 0.5676482389 3.859701273 7.0427507 8.805836367 8.805836367
0.17045 0.6128102191 3.858124783 7.040121938 8.773881567 8.773881567
0.1776 0.5687411219 3.864075302 7.046608067 8.651204179 8.651204179
0.18702 0.5826979539 3.868895241 7.050315331 8.502255703 8.502255703
0.18921 0.5762548014 3.867068455 7.049845707 8.469107827 8.469107827
0.19694 0.572882282 3.868707718 7.052633298 8.355368361 8.355368361
0.20739 0.5627513332 3.867227098 7.05337647 8.206822822 8.206822822
0.21003 0.5521813728 3.866196372 7.054008158 8.169745775 8.169745775
0.21839 0.5354571417 3.863111685 7.055204547 8.052138035 8.052138035
0.22997 0.494249677 3.857649265 7.055673947 7.884181479 7.884181479
0.23314 0.4710773958 3.854076933 7.055613021 7.835945677 7.835945677
0.24216 0.4250933487 3.846972458 7.05594249 7.688354923 7.688354923
0.25501 0.276140421 3.828301735 7.056173822 7.413802523 7.413802523
0.2588 0.1867284201 3.819891888 7.057476613 7.283056146 7.283056146
0.26853 0.2745049274 3.83278895 6.673931935 6.673931935 6.673931935
0.28277 0.4029817713 3.854137146 6.397639461 6.397639461 6.397639461
0.28728 0.4302928432 3.860057441 6.332798722 6.332798722 6.332798722
